,
-124271.91818567924,1670311489.9283583
-407250.3076149366,1670311489.9284778
-571958.6658525611,1670311489.9285383
-514403.13207406027,1670311489.9303155
-386346.24500244955,1670311489.9303935
-263445.5501396656,1670311489.971241
-156148.62200740492,1670311489.9713194
-84313.14403301134,1670311489.9727023
-58584.8261292291,1670311489.9728081
-43061.15398346656,1670311489.9742618
3235.0383903914553,1670311489.974356
70487.25882006646,1670311490.0198512
113418.1762054732,1670311490.0199342
112831.26823260928,1670311490.0210667
100595.39042970492,1670311490.0211377
113831.52956157396,1670311490.0223053
148303.29722107883,1670311490.022369
169208.3305553882,1670311490.0233927
158027.29279808994,1670311490.023453
134080.82357064853,1670311490.0246527
127962.65555711172,1670311490.0247195
145243.28893564513,1670311490.0687973
159208.48827627947,1670311490.0688806
144860.9537338738,1670311490.0703607
115162.4110116132,1670311490.0705569
104616.56888642823,1670311490.0719368
118925.0206927227,1670311490.072005
126331.71060094329,1670311490.073155
104934.3306423496,1670311490.0732317
74550.27123107118,1670311490.0741887
66137.51287664672,1670311490.0742776
77477.07565435921,1670311490.1204772
79869.43201559054,1670311490.120809
60941.678850728094,1670311490.1248212
38853.664328706596,1670311490.1251223
32534.37698288986,1670311490.1291127
38446.149614955444,1670311490.1294143
39188.40146619732,1670311490.1332166
25640.77072493809,1670311490.1335201
7710.419235069374,1670311490.1374152
1342.7641394079346,1670311490.137725
8585.805327929893,1670311490.1661568
14606.059881946765,1670311490.166257
6142.184213856857,1670311490.167418
-9202.318571067224,1670311490.1675024
-12816.353827836141,1670311490.168441
-3347.081046224428,1670311490.1685185
2396.454916713791,1670311490.169418
-5652.773262075926,1670311490.1695004
-17445.929688451273,1670311490.170473
-17272.28326387837,1670311490.1705503
-7249.344097243552,1670311490.214568
-3289.708775038568,1670311490.214648
-10500.454291245573,1670311490.2153966
-17673.49844966263,1670311490.2154603
-16055.878415299685,1670311490.2162988
-10191.876155474023,1670311490.2163656
-6500.483877342362,1670311490.2172098
-7034.975170662803,1670311490.2172794
-12241.117269518554,1670311490.2181616
-17160.344444714727,1670311490.218234
-14925.67909267857,1670311490.266046
-7047.744506708298,1670311490.2663617
-3686.7430137471256,1670311490.2697368
-9144.869574705788,1670311490.2700353
-13879.751357159326,1670311490.273124
-9636.836670586086,1670311490.273327
-2408.0695430457076,1670311490.2754598
-997.4350130719858,1670311490.275666
-2149.6226769130144,1670311490.277551
2300.7175897262814,1670311490.2777233
9406.446194683022,1670311490.3123047
8705.347107356178,1670311490.3124092
571.0485899026429,1670311490.3133576
-4352.414311743743,1670311490.313433
-1971.310215268798,1670311490.3142853
1795.759671417175,1670311490.3143618
1353.1568993158942,1670311490.31528
-2347.883802914036,1670311490.3153512
-4442.719367556836,1670311490.364348
-4443.89607113698,1670311490.3646526
-4186.450603575975,1670311490.3679903
-1953.2784898173054,1670311490.3682704
-55.90885602401045,1670311490.3718421
-2369.2838343871135,1670311490.3721375
-4916.396799741546,1670311490.375356
-2403.540142054707,1670311490.37566
1402.79063113582,1670311490.3791478
901.9549321503746,1670311490.3794575
-525.3199038235484,1670311490.4100802
1819.473745075477,1670311490.4102173
4393.634920934823,1670311490.4117882
2560.5490046913196,1670311490.4119272
-74.28995270882295,1670311490.4132903
789.7289633488926,1670311490.4134176
2399.4883106979914,1670311490.414732
1587.6419133216302,1670311490.414853
-18.27959946623196,1670311490.4161568
-114.30674540788246,1670311490.4162753
-691.7036656344803,1670311490.460609
-4336.211642584903,1670311490.4609313
-7098.476885140723,1670311490.4638312
-3950.1712472294353,1670311490.4641352
352.39725898738914,1670311490.467578
-1126.887878317919,1670311490.4678674
-2827.0755262057505,1670311490.4707382
1684.1144287345915,1670311490.47102
6284.240957764954,1670311490.4737132
4762.005287624022,1670311490.4739327
580.2746837046802,1670311490.5072842
-1098.5599295952113,1670311490.5074048
-1961.0693303617213,1670311490.5084856
-3650.0506704001427,1670311490.5085847
-1652.2995531334022,1670311490.5096695
4038.58902096594,1670311490.5097687
4865.196468035737,1670311490.5108542
-1332.064545969327,1670311490.510952
-4207.457768945072,1670311490.5120568
1834.4824488861884,1670311490.5121572
7934.682372682685,1670311490.5565624
5662.863705570942,1670311490.5567353
-1161.976507694826,1670311490.5583801
-3609.1408215860656,1670311490.558531
-1012.0694627042772,1670311490.5601068
356.3346936068083,1670311490.5602496
-553.9511167857108,1670311490.5616982
-851.4615439091845,1670311490.5618222
-399.29792075552047,1670311490.5630233
-389.1380599531986,1670311490.563148
-507.6348026782282,1670311490.607404
-188.75318176648062,1670311490.6077292
-1368.0703010650402,1670311490.6106384
-3971.0019831487516,1670311490.6109252
-2530.6475086403207,1670311490.6138217
2923.4855172348193,1670311490.614108
4157.452603569395,1670311490.6169415
-1339.1256097383516,1670311490.617222
-6076.25350202152,1670311490.6201448
-3189.4205550806614,1670311490.6204362
2560.1856692912106,1670311490.6556504
1889.6331680576386,1670311490.6559994
-2108.6568372492284,1670311490.6590881
-1334.6907901868728,1670311490.6593733
2152.9521879283357,1670311490.6623583
2726.638124320284,1670311490.6626577
767.0354465543675,1670311490.6662776
44.968940221993705,1670311490.6665823
938.3599994013689,1670311490.6694884
756.569550700254,1670311490.6698055
335.13026320604894,1670311490.7044172
1846.68043462779,1670311490.7047575
2436.9467966678544,1670311490.7076724
41.028526613960224,1670311490.707972
-907.3748277464457,1670311490.7111685
2508.9365231676456,1670311490.711475
4834.217357794112,1670311490.7144213
1040.1971300233552,1670311490.7147226
-3717.757355809234,1670311490.7534301
-2185.0821841897978,1670311490.7537796
2191.628994533556,1670311490.7566683
831.7809528439052,1670311490.756958
-3968.5730222108505,1670311490.7598126
-3625.235736266666,1670311490.7601018
132.7801072798194,1670311490.7629678
1081.404279888274,1670311490.7632577
-441.98348450116043,1670311490.766184
-1276.1250895376158,1670311490.7664747
-230.80641300209075,1670311490.801745
798.4417801808979,1670311490.8025482
1362.7240904587773,1670311490.8055491
2137.725709007662,1670311490.8058798
1284.7725993568472,1670311490.8087525
-935.5903500389493,1670311490.8090284
-1945.0745716736503,1670311490.8122067
634.8004795790316,1670311490.8125024
5989.355990185416,1670311490.8154206
6708.058048589403,1670311490.8157117
1790.307507060636,1670311490.8523214
676.0268064231639,1670311490.852639
2343.2476856707335,1670311490.855907
-860.3879134141869,1670311490.856201
-5906.0253931379475,1670311490.8591378
-6278.028441170898,1670311490.859429
-3541.119231415387,1670311490.862321
-2850.971473508603,1670311490.8626053
-3041.744847063907,1670311490.8655965
-1847.4260129145089,1670311490.86591
-1767.116250213681,1670311490.8992395
-3850.3332039419092,1670311490.8995626
-5060.3780049364395,1670311490.9026115
-3883.2117870454235,1670311490.902911
-2840.4457033862823,1670311490.905847
-3177.441568435318,1670311490.9061387
-921.7400352346656,1670311490.909046
5545.7704765895905,1670311490.9093273
9617.980240523466,1670311490.9122868
6970.11023306426,1670311490.9125757
3194.608003102591,1670311490.948191
4405.665958878408,1670311490.948527
6567.5531996695845,1670311490.951524
3431.8334804236893,1670311490.951826
-1494.4154706845593,1670311490.9547539
-1470.3096445330802,1670311490.955049
1839.4986054861233,1670311490.960333
2784.4123400787803,1670311490.960628
1193.5691274521814,1670311490.960874
-1677.93624127781,1670311490.963826
