,
-135089.11115501728,1670311918.8823063
-442699.2266354905,1670311918.88242
-621744.5494965882,1670311918.8824792
-559992.9971003584,1670311918.8841019
-420594.3117179832,1670311918.8841739
-283325.0386829808,1670311918.9260883
-160328.3396410176,1670311918.9261804
-75064.64742940578,1670311918.927745
-43307.001679759866,1670311918.9278224
-28057.00094400943,1670311918.9292445
18756.959131018957,1670311918.9293242
89604.59979163457,1670311918.9308026
136526.93577357774,1670311918.9309063
139201.87213278556,1670311918.932117
128378.2236271171,1670311918.9322035
143304.15487360422,1670311918.9334083
184309.4045262643,1670311918.933487
212512.73887460437,1670311918.934867
201021.14614302944,1670311918.934957
169637.57845410856,1670311918.978116
158529.2640874075,1670311918.978423
175103.2131549302,1670311918.9834712
183678.6545872577,1670311918.98378
158667.6192034078,1670311919.02371
121088.8198602422,1670311919.0238693
106784.83111757477,1670311919.0258098
116271.8385784417,1670311919.0259535
116323.58964024455,1670311919.0276477
89840.76631448025,1670311919.0277724
58331.01493992301,1670311919.0296328
50160.4393673959,1670311919.0297618
61584.407909624584,1670311919.0725663
63573.1871360513,1670311919.0727022
43566.053337503065,1670311919.0742903
17898.22005844331,1670311919.074409
8412.042111784262,1670311919.0757804
15963.291543398276,1670311919.0758986
21208.697761371914,1670311919.0771704
10429.653004080657,1670311919.0772903
-8791.038592807998,1670311919.0789216
-16582.09229875519,1670311919.0790467
-10364.1268106709,1670311919.121436
-6848.815945275768,1670311919.1215696
-8392.83835781251,1670311919.1232347
-7113.819673868353,1670311919.1233673
-749.0309914485656,1670311919.1249006
11618.330543031334,1670311919.1250184
18262.744644638915,1670311919.1264243
8176.894618721342,1670311919.1265693
-8723.306865594832,1670311919.1279883
-17434.105581936157,1670311919.1281106
-15563.957770685578,1670311919.1697598
-13408.451285739937,1670311919.1698933
-18575.893632960036,1670311919.1714044
-27114.626592218417,1670311919.171522
-29152.55573162728,1670311919.173035
-21584.774244759737,1670311919.1731493
-13879.97976298632,1670311919.1745474
-14800.691381495135,1670311919.1746693
-20900.900208650688,1670311919.1764088
-19901.221190569304,1670311919.176547
-8506.965204870105,1670311919.2203965
-693.6449289384022,1670311919.2207272
-4424.521463648965,1670311919.2236216
-11678.780754836367,1670311919.2239249
-12342.977796205016,1670311919.2274642
-5458.740514774537,1670311919.2277534
-905.9667149997603,1670311919.231084
-3626.211624593262,1670311919.231304
-5259.352271107422,1670311919.23392
-1293.2356608400428,1670311919.234122
2208.1877250123016,1670311919.2691324
2392.467068307805,1670311919.2694638
1222.5393388119899,1670311919.2723706
300.54943354529075,1670311919.2726603
-661.2396543566582,1670311919.275994
1098.7098067228799,1670311919.2762084
8212.158044408816,1670311919.2782526
12597.302298597406,1670311919.2784607
9972.23295114938,1670311919.317686
7391.054019031896,1670311919.318013
7791.8872273958405,1670311919.3213415
6499.49960670371,1670311919.3216262
2155.4035683512493,1670311919.3249516
24.839287093152507,1670311919.325299
2349.3432874135515,1670311919.3279648
4671.46843484393,1670311919.3281653
3444.6765435689053,1670311919.330347
734.9266032209142,1670311919.3305511
-830.7625578092363,1670311919.3644485
-792.5949742752209,1670311919.3645587
595.0360765803313,1670311919.3657365
1524.184663101791,1670311919.3658383
1634.201030099951,1670311919.366898
1755.1896409941073,1670311919.3669932
1071.6516490201325,1670311919.368043
40.420140972221986,1670311919.3681407
86.36040638123615,1670311919.3692079
387.33199649324735,1670311919.3693037
-290.08202913580055,1670311919.4150538
-1840.129050868869,1670311919.4153743
-2571.5701031508092,1670311919.4187865
-2893.0555181332493,1670311919.419081
-4529.476735303615,1670311919.422258
-3940.6934288162456,1670311919.4225574
-94.4578985848708,1670311919.4254193
194.5308224780474,1670311919.4257104
-4166.197753441589,1670311919.4288635
-5738.113233637851,1670311919.429131
-1576.9819227683802,1670311919.4626143
1972.5114481256371,1670311919.4628005
-212.87129633805182,1670311919.464583
-2384.442740418921,1670311919.4647253
-70.594221999264,1670311919.4663088
2858.7684726796224,1670311919.4664488
1897.5530365136208,1670311919.468223
-1700.0799837713032,1670311919.4683778
-1442.2513088197188,1670311919.4698799
2349.7837032440766,1670311919.4700236
3258.202976777994,1670311919.5110636
-350.3136871065293,1670311919.5112505
-3205.5406225255965,1670311919.5127635
-922.1770089464973,1670311919.5129142
2547.4335696276717,1670311919.514542
3231.6467101816197,1670311919.514691
1012.6682917436804,1670311919.5161333
-2302.7356871488014,1670311919.5162768
-2875.12820839277,1670311919.5177317
-651.4163233372618,1670311919.5178778
1810.1218344040153,1670311919.559852
2249.349251542687,1670311919.5600414
-372.55911446032405,1670311919.5616965
-2355.4925430351445,1670311919.56185
-517.5440919246766,1670311919.5632956
2190.5807590678014,1670311919.5634406
1578.2047343759377,1670311919.5648744
-2806.153649767315,1670311919.5650182
-5699.159087575758,1670311919.5665183
-2950.0815803624528,1670311919.5666683
1444.5812472565908,1670311919.6085105
2716.0815207784426,1670311919.6086755
2527.9150455263675,1670311919.6102054
4038.7457434182443,1670311919.610358
6240.255025435826,1670311919.611784
7093.681785881016,1670311919.6119275
6740.66735312458,1670311919.6133478
5578.765703316964,1670311919.6134892
2626.520096411632,1670311919.6149695
248.77431056615455,1670311919.6151273
917.9805395254662,1670311919.6574023
1037.092601903129,1670311919.6575747
-937.1211168208548,1670311919.659063
-2076.7695241220913,1670311919.6592124
-557.7231778366802,1670311919.6608262
1164.6473985523728,1670311919.660969
-1078.9420394012823,1670311919.6624606
-5049.770051358758,1670311919.6626058
-5810.104679845346,1670311919.70611
-2969.4707244375118,1670311919.7062776
